sasdate,RW,AR1,ARp,OLS,Ridge,Lasso,PCR1,PCR6
2018-01-01,101.46190210544833,101.597812616646,101.6231004885371,101.58618321444932,101.68301208066049,101.73378058335476,101.7066036619977,101.77290008086253
2018-02-01,101.95676045576901,101.93107915574656,101.89598050153442,101.58651169680057,101.97661155676707,101.99946248763855,101.88249628550818,102.05756104205481
2018-03-01,102.70937743297918,102.51891295223122,102.45951638008844,102.24107923126324,102.4887672782964,102.65579164170296,102.60899706202439,102.71158079720787
2018-04-01,104.47448740951378,103.87013289557125,103.8244295078075,103.55789644528653,103.70942036004965,103.66827407465603,103.6677423341592,103.75668697952094
2018-05-01,101.48026337509005,102.21910613385478,102.50823080535649,101.86484476987845,102.57246072576449,102.7109333440583,102.74326225347014,102.85484540481873
2018-06-01,104.00225905979762,103.6136843351457,103.54520426877608,103.48061587040561,103.56107245072185,103.5886256791172,103.34799831190162,103.60137675115665
2018-07-01,103.53302723328241,103.56236692295877,103.4594461559904,102.94915278038485,103.49736215403485,103.59410865246406,103.63509854370496,103.63214977733378
2018-08-01,104.70741235130856,104.40534972173324,104.4497948299067,104.05444123270466,104.34094040189616,104.35307237057337,104.21260658873146,104.319395681926
2018-09-01,104.16956483155253,104.26541188917966,104.33830369864668,103.94915654919473,104.30674646161883,104.42018283178163,104.40433514384728,104.46897600283489
2018-10-01,103.87208252269131,104.08737875901669,104.17390946832954,103.80390833585227,104.25198392247857,104.26452452924255,104.18801606347539,104.34884131941007
2018-11-01,104.15210301563121,104.23771515235667,104.17929996749832,104.08903191572857,104.13555115092063,104.17928205998851,104.20414459955705,104.30363951100895
2018-12-01,104.12046051097296,104.24344442481134,104.18932403369108,103.86620631311318,104.22197016978643,104.40858874477566,104.29624103152234,104.3364382290038
2019-01-01,102.71552384082777,103.30422791699095,103.34637307636972,102.79871110255694,103.31218049697175,103.4821612688857,103.4578504049985,103.50844028408737
2019-02-01,102.27568685156963,102.78019067194144,102.69858081764465,102.71117807102968,102.75839943619282,102.93619737783197,102.85561977679819,102.91312207222471
2019-03-01,102.9156663273483,103.02648511005334,102.78544310079856,102.63244801157455,102.96989471611195,102.92612024851935,102.85569310983945,102.99221592574386
2019-04-01,101.67625912639865,102.20275177387849,102.13302394339493,102.55286990199994,102.46278651253864,102.54147331030634,102.41822342510349,102.45589353844179
2019-05-01,102.51159103133075,102.56875362443144,102.43301086108347,102.71919631045212,102.5636772933209,102.56427132651025,102.43226447849837,102.53182297677601
2019-06-01,102.48437065079428,102.58910892318059,102.45925945226385,102.28982740195059,102.39648729705735,102.55151679794326,102.53238133427831,102.45512587584784
2019-07-01,101.44708851154425,101.90431803479032,101.93762421359574,101.37648857693505,101.76027586275715,102.02878962379398,102.04136597782566,101.94924753149371
2019-08-01,103.34426360552811,103.01659809421628,102.83733038943559,102.45215434718878,102.64157411217629,102.75839342814308,102.67426998902612,102.72963653656197
2019-09-01,101.94636625259795,102.3081137937678,102.31906637523102,101.99728898477134,102.40279651986842,102.47090878342577,102.53113450091023,102.39805911250733
2019-10-01,100.57185549419488,101.26529071556196,101.3767247062846,101.6568372566134,101.59246298259323,101.55585479118515,101.45793204946766,101.54891726829776
